2026-09-23 14:10:04,441 | INFO | MainThread | 步骤1/4 数据输入与特征提取
2026-09-23 17:28:57,487 | INFO | p1-align_5 | -mJ2ud6oKI8$_$6 对齐迭代 2/8: objective=1.447383, delta=0.000014
2026-09-23 17:28:57,531 | INFO | MainThread | [53/100] -mJ2ud6oKI8$_$6 completed: objective=1.447383, uncertainty=0.3678 (1.65s)
2026-09-23 17:28:57,641 | INFO | p1-align_6 | -mJ2ud6oKI8$_$2 对齐迭代 2/8: objective=1.037692, delta=0.001032
2026-09-23 17:28:57,778 | INFO | p1-align_1 | -dxfTGcXJoc$_$1 对齐迭代 5/8: objective=2.285041, delta=0.000017
2026-09-23 17:28:57,856 | INFO | MainThread | [54/100] -dxfTGcXJoc$_$1 completed: objective=2.285041, uncertainty=0.2765 (29.87s)
2026-09-23 17:28:58,159 | INFO | p1-align_4 | -iRBcNs9oI8$_$3 对齐迭代 3/8: objective=1.699596, delta=0.000327
2026-09-23 17:28:58,223 | INFO | p1-align_8 | -hnBHBN8p5A$_$7 对齐迭代 2/8: objective=2.151123, delta=0.006351
2026-09-23 17:28:58,456 | INFO | p1-align_2 | -dxfTGcXJoc$_$0 对齐迭代 4/8: objective=3.034732, delta=0.000006
2026-09-23 17:28:58,621 | INFO | MainThread | [55/100] -dxfTGcXJoc$_$0 completed: objective=3.034732, uncertainty=0.2316 (31.30s)
2026-09-23 17:28:59,039 | INFO | p1-align_6 | -mJ2ud6oKI8$_$2 对齐迭代 3/8: objective=1.037594, delta=0.000036
2026-09-23 17:28:59,091 | INFO | MainThread | [56/100] -mJ2ud6oKI8$_$2 completed: objective=1.037594, uncertainty=0.2452 (4.60s)
2026-09-23 17:28:59,431 | INFO | p1-align_10 | -mJ2ud6oKI8$_$8 对齐迭代 1/8: objective=2.091836, delta=0.122938
2026-09-23 17:28:59,658 | INFO | p1-align_12 | -lzEya4AM_4$_$5 对齐迭代 1/8: objective=2.255270, delta=0.144526
2026-09-23 17:28:59,822 | INFO | p1-align_7 | -lzEya4AM_4$_$6 对齐迭代 1/8: objective=1.819430, delta=0.130670
2026-09-23 17:29:00,153 | INFO | p1-align_2 | -ri04Z7vwnc$_$0 对齐迭代 1/8: objective=1.387214, delta=0.145337
2026-09-23 17:29:00,239 | INFO | p1-align_1 | -qDkUB0GgYY$_$6 对齐迭代 1/8: objective=1.491681, delta=0.120226
2026-09-23 17:29:00,747 | INFO | p1-align_5 | -mqbVkbCndg$_$0 对齐迭代 1/8: objective=1.925341, delta=0.161682
2026-09-23 17:29:00,822 | INFO | p1-align_10 | -mJ2ud6oKI8$_$8 对齐迭代 2/8: objective=2.043819, delta=0.002506
2026-09-23 17:29:01,022 | INFO | p1-align_0 | -iRBcNs9oI8$_$8 对齐迭代 3/8: objective=1.801214, delta=0.000097
2026-09-23 17:29:01,040 | INFO | p1-align_11 | -UuX1xuaiiE$_$1 对齐迭代 4/8: objective=1.806952, delta=0.000199
2026-09-23 17:29:01,090 | INFO | MainThread | [57/100] -iRBcNs9oI8$_$8 completed: objective=1.801214, uncertainty=0.3238 (11.36s)
2026-09-23 17:29:01,156 | INFO | p1-align_4 | -iRBcNs9oI8$_$3 对齐迭代 4/8: objective=1.699615, delta=0.000020
2026-09-23 17:29:01,218 | INFO | MainThread | [58/100] -iRBcNs9oI8$_$3 completed: objective=1.699615, uncertainty=0.3068 (12.60s)
2026-09-23 17:29:01,290 | INFO | p1-align_2 | -ri04Z7vwnc$_$0 对齐迭代 2/8: objective=1.265588, delta=0.000144
2026-09-23 17:29:01,503 | INFO | p1-align_14 | -mJ2ud6oKI8$_$9 对齐迭代 1/8: objective=1.926792, delta=0.125833
2026-09-23 17:29:01,641 | INFO | p1-align_1 | -qDkUB0GgYY$_$6 对齐迭代 2/8: objective=1.445472, delta=0.001259
2026-09-23 17:29:02,190 | INFO | p1-align_13 | -dxfTGcXJoc$_$6 对齐迭代 5/8: objective=1.813273, delta=0.000027
2026-09-23 17:29:02,217 | INFO | p1-align_10 | -mJ2ud6oKI8$_$8 对齐迭代 3/8: objective=2.043463, delta=0.000123
2026-09-23 17:29:02,315 | INFO | MainThread | [59/100] -dxfTGcXJoc$_$6 completed: objective=1.813273, uncertainty=0.2819 (30.80s)
2026-09-23 17:29:02,464 | INFO | p1-align_2 | -ri04Z7vwnc$_$0 对齐迭代 3/8: objective=1.265617, delta=0.000001
2026-09-23 17:29:02,472 | INFO | p1-align_3 | -egA8-b7-3M$_$17 对齐迭代 4/8: objective=1.621175, delta=0.000007
2026-09-23 17:29:02,516 | INFO | MainThread | [60/100] -ri04Z7vwnc$_$0 completed: objective=1.265617, uncertainty=0.4053 (3.89s)
2026-09-23 17:29:02,540 | INFO | MainThread | [61/100] -egA8-b7-3M$_$17 completed: objective=1.621175, uncertainty=0.3152 (24.41s)
2026-09-23 17:29:02,956 | INFO | p1-align_5 | -mqbVkbCndg$_$0 对齐迭代 2/8: objective=1.839813, delta=0.004245
2026-09-23 17:29:03,015 | INFO | p1-align_8 | -hnBHBN8p5A$_$7 对齐迭代 3/8: objective=2.150202, delta=0.000365
2026-09-23 17:29:03,307 | INFO | p1-align_1 | -qDkUB0GgYY$_$6 对齐迭代 3/8: objective=1.445586, delta=0.000040
2026-09-23 17:29:03,357 | INFO | MainThread | [62/100] -qDkUB0GgYY$_$6 completed: objective=1.445586, uncertainty=0.3563 (5.51s)
2026-09-23 17:29:03,774 | INFO | p1-align_10 | -mJ2ud6oKI8$_$8 对齐迭代 4/8: objective=2.043441, delta=0.000006
2026-09-23 17:29:03,824 | INFO | MainThread | [63/100] -mJ2ud6oKI8$_$8 completed: objective=2.043441, uncertainty=0.3646 (6.85s)
2026-09-23 17:29:03,824 | INFO | p1-align_9 | -dxfTGcXJoc$_$2 对齐迭代 4/8: objective=2.129696, delta=0.000169
2026-09-23 17:29:04,182 | INFO | p1-align_0 | -ri04Z7vwnc$_$5 对齐迭代 1/8: objective=1.494013, delta=0.138485
2026-09-23 17:29:04,282 | INFO | p1-align_2 | -s9qJ7ATP7w$_$4 对齐迭代 1/8: objective=2.194401, delta=0.178571
2026-09-23 17:29:04,581 | INFO | p1-align_6 | -ri04Z7vwnc$_$2 对齐迭代 1/8: objective=3.790315, delta=0.154554
2026-09-23 17:29:04,704 | INFO | p1-align_1 | -s9qJ7ATP7w$_$6 对齐迭代 1/8: objective=1.625667, delta=0.143792
2026-09-23 17:29:04,831 | INFO | p1-align_13 | -s9qJ7ATP7w$_$1 对齐迭代 1/8: objective=1.795653, delta=0.118215
2026-09-23 17:29:05,091 | INFO | p1-align_14 | -mJ2ud6oKI8$_$9 对齐迭代 2/8: objective=1.871630, delta=0.002381
2026-09-23 17:29:05,248 | INFO | p1-align_5 | -mqbVkbCndg$_$0 对齐迭代 3/8: objective=1.839600, delta=0.000281
2026-09-23 17:29:05,481 | INFO | p1-align_2 | -s9qJ7ATP7w$_$4 对齐迭代 2/8: objective=2.120964, delta=0.005648
2026-09-23 17:29:05,687 | INFO | p1-align_1 | -s9qJ7ATP7w$_$6 对齐迭代 2/8: objective=1.577377, delta=0.000941
2026-09-23 17:29:05,881 | INFO | p1-align_7 | -lzEya4AM_4$_$6 对齐迭代 2/8: objective=1.742871, delta=0.006120
2026-09-23 17:29:06,099 | INFO | p1-align_12 | -lzEya4AM_4$_$5 对齐迭代 2/8: objective=2.174769, delta=0.008036
2026-09-23 17:29:06,356 | INFO | p1-align_13 | -s9qJ7ATP7w$_$1 对齐迭代 2/8: objective=1.732993, delta=0.003988
2026-09-23 17:29:06,425 | INFO | p1-align_1 | -s9qJ7ATP7w$_$6 对齐迭代 3/8: objective=1.577260, delta=0.000017
2026-09-23 17:29:06,476 | INFO | p1-align_0 | -ri04Z7vwnc$_$5 对齐迭代 2/8: objective=1.448025, delta=0.003348
2026-09-23 17:29:06,509 | INFO | MainThread | [64/100] -s9qJ7ATP7w$_$6 completed: objective=1.577260, uncertainty=0.3920 (3.15s)
2026-09-23 17:29:06,548 | INFO | p1-align_2 | -s9qJ7ATP7w$_$4 对齐迭代 3/8: objective=2.121398, delta=0.000395
2026-09-23 17:29:07,298 | INFO | p1-align_5 | -mqbVkbCndg$_$0 对齐迭代 4/8: objective=1.839572, delta=0.000024
2026-09-23 17:29:07,356 | INFO | MainThread | [65/100] -mqbVkbCndg$_$0 completed: objective=1.839572, uncertainty=0.3405 (9.82s)
2026-09-23 17:29:07,515 | INFO | p1-align_2 | -s9qJ7ATP7w$_$4 对齐迭代 4/8: objective=2.121417, delta=0.000032
2026-09-23 17:29:07,547 | INFO | p1-align_3 | -s9qJ7ATP7w$_$5 对齐迭代 1/8: objective=1.970194, delta=0.128231
2026-09-23 17:29:07,612 | INFO | MainThread | [66/100] -s9qJ7ATP7w$_$4 completed: objective=2.121417, uncertainty=0.3577 (5.09s)
2026-09-23 17:29:07,720 | INFO | p1-align_1 | -s9qJ7ATP7w$_$8 对齐迭代 1/8: objective=1.580622, delta=0.175210
2026-09-23 17:29:07,841 | INFO | p1-align_8 | -hnBHBN8p5A$_$7 对齐迭代 4/8: objective=2.150165, delta=0.000027
2026-09-23 17:29:07,905 | INFO | MainThread | [67/100] -hnBHBN8p5A$_$7 completed: objective=2.150165, uncertainty=0.3335 (19.95s)
2026-09-23 17:29:07,946 | INFO | p1-align_13 | -s9qJ7ATP7w$_$1 对齐迭代 3/8: objective=1.732606, delta=0.000288
2026-09-23 17:29:08,489 | INFO | p1-align_1 | -s9qJ7ATP7w$_$8 对齐迭代 2/8: objective=1.498071, delta=0.000697
2026-09-23 17:29:08,574 | INFO | p1-align_14 | -mJ2ud6oKI8$_$9 对齐迭代 3/8: objective=1.871831, delta=0.000190
2026-09-23 17:29:08,839 | INFO | p1-align_0 | -ri04Z7vwnc$_$5 对齐迭代 3/8: objective=1.447750, delta=0.000441
2026-09-23 17:29:09,209 | INFO | p1-align_6 | -ri04Z7vwnc$_$2 对齐迭代 2/8: objective=3.698618, delta=0.004332
2026-09-23 17:29:09,446 | INFO | p1-align_1 | -s9qJ7ATP7w$_$8 对齐迭代 3/8: objective=1.497994, delta=0.000041
2026-09-23 17:29:09,489 | INFO | MainThread | [68/100] -s9qJ7ATP7w$_$8 completed: objective=1.497994, uncertainty=0.4191 (2.98s)
2026-09-23 17:29:09,664 | INFO | p1-align_13 | -s9qJ7ATP7w$_$1 对齐迭代 4/8: objective=1.732592, delta=0.000020
2026-09-23 17:29:09,727 | INFO | MainThread | [69/100] -s9qJ7ATP7w$_$1 completed: objective=1.732592, uncertainty=0.3464 (7.40s)
2026-09-23 17:29:09,931 | INFO | p1-align_5 | -t217m2on-s$_$2 对齐迭代 1/8: objective=1.937117, delta=0.129030
2026-09-23 17:29:10,664 | INFO | p1-align_4 | -s9qJ7ATP7w$_$0 对齐迭代 1/8: objective=1.921644, delta=0.155307
2026-09-23 17:29:10,814 | INFO | p1-align_8 | -tANM6ETl_M$_$3 对齐迭代 1/8: objective=2.356117, delta=0.164633
2026-09-23 17:29:11,022 | INFO | p1-align_0 | -ri04Z7vwnc$_$5 对齐迭代 4/8: objective=1.447716, delta=0.000075
2026-09-23 17:29:11,066 | INFO | MainThread | [70/100] -ri04Z7vwnc$_$5 completed: objective=1.447716, uncertainty=0.3365 (9.98s)
2026-09-23 17:29:11,106 | INFO | p1-align_11 | -UuX1xuaiiE$_$1 对齐迭代 5/8: objective=1.806979, delta=0.000035
2026-09-23 17:29:11,182 | INFO | MainThread | [71/100] -UuX1xuaiiE$_$1 completed: objective=1.806979, uncertainty=0.3305 (48.50s)
2026-09-23 17:29:11,480 | INFO | p1-align_5 | -t217m2on-s$_$2 对齐迭代 2/8: objective=1.872195, delta=0.006781
2026-09-23 17:29:11,589 | INFO | p1-align_1 | -tPCytz4rww$_$10 对齐迭代 1/8: objective=1.867733, delta=0.164838
2026-09-23 17:29:11,789 | INFO | p1-align_13 | -tPCytz4rww$_$11 对齐迭代 1/8: objective=2.137046, delta=0.147652
2026-09-23 17:29:12,004 | INFO | p1-align_7 | -lzEya4AM_4$_$6 对齐迭代 3/8: objective=1.742165, delta=0.000857
2026-09-23 17:29:12,231 | INFO | p1-align_14 | -mJ2ud6oKI8$_$9 对齐迭代 4/8: objective=1.871853, delta=0.000021
2026-09-23 17:29:12,307 | INFO | p1-align_3 | -s9qJ7ATP7w$_$5 对齐迭代 2/8: objective=1.913835, delta=0.003334
2026-09-23 17:29:12,339 | INFO | MainThread | [72/100] -mJ2ud6oKI8$_$9 completed: objective=1.871853, uncertainty=0.3418 (15.32s)
2026-09-23 17:29:12,612 | INFO | p1-align_12 | -lzEya4AM_4$_$5 对齐迭代 3/8: objective=2.174097, delta=0.001141
2026-09-23 17:29:12,731 | INFO | p1-align_9 | -dxfTGcXJoc$_$2 对齐迭代 5/8: objective=2.129717, delta=0.000032
2026-09-23 17:29:12,806 | INFO | MainThread | [73/100] -dxfTGcXJoc$_$2 completed: objective=2.129717, uncertainty=0.2707 (43.04s)
2026-09-23 17:29:12,864 | INFO | p1-align_8 | -tANM6ETl_M$_$3 对齐迭代 2/8: objective=2.239951, delta=0.007881
2026-09-23 17:29:13,022 | INFO | p1-align_1 | -tPCytz4rww$_$10 对齐迭代 2/8: objective=1.779107, delta=0.012826
2026-09-23 17:29:13,157 | INFO | p1-align_13 | -tPCytz4rww$_$11 对齐迭代 2/8: objective=2.055817, delta=0.003836
2026-09-23 17:29:13,306 | INFO | p1-align_5 | -t217m2on-s$_$2 对齐迭代 3/8: objective=1.872384, delta=0.000547
2026-09-23 17:29:13,689 | INFO | p1-align_6 | -ri04Z7vwnc$_$2 对齐迭代 3/8: objective=3.699099, delta=0.000147
2026-09-23 17:29:13,897 | INFO | p1-align_11 | -tPCytz4rww$_$16 对齐迭代 1/8: objective=1.725058, delta=0.137852
2026-09-23 17:29:14,397 | INFO | p1-align_1 | -tPCytz4rww$_$10 对齐迭代 3/8: objective=1.779621, delta=0.000589
2026-09-23 17:29:14,505 | INFO | p1-align_13 | -tPCytz4rww$_$11 对齐迭代 3/8: objective=2.055591, delta=0.000308
2026-09-23 17:29:14,850 | INFO | p1-align_5 | -t217m2on-s$_$2 对齐迭代 4/8: objective=1.872406, delta=0.000043
2026-09-23 17:29:14,897 | INFO | MainThread | [74/100] -t217m2on-s$_$2 completed: objective=1.872406, uncertainty=0.2900 (7.54s)
2026-09-23 17:29:15,031 | INFO | p1-align_10 | -s9qJ7ATP7w$_$7 对齐迭代 1/8: objective=1.905696, delta=0.171863
2026-09-23 17:29:15,065 | INFO | p1-align_8 | -tANM6ETl_M$_$3 对齐迭代 3/8: objective=2.238948, delta=0.000628
2026-09-23 17:29:15,215 | INFO | p1-align_11 | -tPCytz4rww$_$16 对齐迭代 2/8: objective=1.649811, delta=0.006987
2026-09-23 17:29:15,555 | INFO | p1-align_9 | -uywlfIYOS8$_$4 对齐迭代 1/8: objective=2.188009, delta=0.149175
2026-09-23 17:29:15,656 | INFO | p1-align_2 | -t217m2on-s$_$7 对齐迭代 1/8: objective=2.214625, delta=0.121937
2026-09-23 17:29:15,781 | INFO | p1-align_1 | -tPCytz4rww$_$10 对齐迭代 4/8: objective=1.779679, delta=0.000024
2026-09-23 17:29:15,839 | INFO | p1-align_13 | -tPCytz4rww$_$11 对齐迭代 4/8: objective=2.055581, delta=0.000026
2026-09-23 17:29:15,905 | INFO | MainThread | [75/100] -tPCytz4rww$_$10 completed: objective=1.779679, uncertainty=0.3483 (6.42s)
2026-09-23 17:29:15,982 | INFO | MainThread | [76/100] -tPCytz4rww$_$11 completed: objective=2.055581, uncertainty=0.3654 (6.26s)
2026-09-23 17:29:16,689 | INFO | p1-align_11 | -tPCytz4rww$_$16 对齐迭代 3/8: objective=1.651145, delta=0.000928
2026-09-23 17:29:16,864 | INFO | p1-align_3 | -s9qJ7ATP7w$_$5 对齐迭代 3/8: objective=1.914361, delta=0.000176
2026-09-23 17:29:17,248 | INFO | p1-align_8 | -tANM6ETl_M$_$3 对齐迭代 4/8: objective=2.238923, delta=0.000061
2026-09-23 17:29:17,308 | INFO | MainThread | [77/100] -tANM6ETl_M$_$3 completed: objective=2.238923, uncertainty=0.3527 (9.40s)
2026-09-23 17:29:17,515 | INFO | p1-align_9 | -uywlfIYOS8$_$4 对齐迭代 2/8: objective=2.112014, delta=0.004988
2026-09-23 17:29:17,598 | INFO | p1-align_13 | -wny0OAz3g8$_$0 对齐迭代 1/8: objective=2.314846, delta=0.174335
2026-09-23 17:29:18,031 | INFO | p1-align_6 | -ri04Z7vwnc$_$2 对齐迭代 4/8: objective=3.699115, delta=0.000007
2026-09-23 17:29:18,099 | INFO | MainThread | [78/100] -ri04Z7vwnc$_$2 completed: objective=3.699115, uncertainty=0.4015 (19.00s)
2026-09-23 17:29:18,184 | INFO | p1-align_14 | -tPCytz4rww$_$18 对齐迭代 1/8: objective=2.393385, delta=0.146322
2026-09-23 17:29:18,322 | INFO | p1-align_11 | -tPCytz4rww$_$16 对齐迭代 4/8: objective=1.651341, delta=0.000138
2026-09-23 17:29:18,368 | INFO | p1-align_1 | -wMB_hJL-3o$_$7 对齐迭代 1/8: objective=2.687296, delta=0.176213
2026-09-23 17:29:18,640 | INFO | p1-align_7 | -lzEya4AM_4$_$6 对齐迭代 4/8: objective=1.742093, delta=0.000131
2026-09-23 17:29:18,932 | INFO | p1-align_13 | -wny0OAz3g8$_$0 对齐迭代 2/8: objective=2.246831, delta=0.006143
2026-09-23 17:29:18,984 | INFO | p1-align_4 | -s9qJ7ATP7w$_$0 对齐迭代 2/8: objective=1.851270, delta=0.005231
2026-09-23 17:29:19,157 | INFO | p1-align_12 | -lzEya4AM_4$_$5 对齐迭代 4/8: objective=2.174041, delta=0.000156
2026-09-23 17:29:19,657 | INFO | p1-align_9 | -uywlfIYOS8$_$4 对齐迭代 3/8: objective=2.112303, delta=0.000482
2026-09-23 17:29:19,845 | INFO | p1-align_11 | -tPCytz4rww$_$16 对齐迭代 5/8: objective=1.651368, delta=0.000022
2026-09-23 17:29:19,872 | INFO | p1-align_1 | -wMB_hJL-3o$_$7 对齐迭代 2/8: objective=2.572204, delta=0.008510
2026-09-23 17:29:19,947 | INFO | p1-align_13 | -wny0OAz3g8$_$0 对齐迭代 3/8: objective=2.246122, delta=0.000683
2026-09-23 17:29:19,965 | INFO | MainThread | [79/100] -tPCytz4rww$_$16 completed: objective=1.651368, uncertainty=0.3173 (8.79s)
2026-09-23 17:29:20,322 | INFO | p1-align_0 | -tPCytz4rww$_$12 对齐迭代 1/8: objective=2.357915, delta=0.144228
2026-09-23 17:29:20,548 | INFO | p1-align_5 | -vxjVxOeScU$_$4 对齐迭代 1/8: objective=2.465693, delta=0.140221
2026-09-23 17:29:20,825 | INFO | p1-align_8 | -wny0OAz3g8$_$1 对齐迭代 1/8: objective=2.374283, delta=0.179830
2026-09-23 17:29:20,890 | INFO | p1-align_13 | -wny0OAz3g8$_$0 对齐迭代 4/8: objective=2.246076, delta=0.000079
2026-09-23 17:29:20,925 | INFO | MainThread | [80/100] -wny0OAz3g8$_$0 completed: objective=2.246076, uncertainty=0.3926 (4.95s)
2026-09-23 17:29:21,231 | INFO | p1-align_3 | -s9qJ7ATP7w$_$5 对齐迭代 4/8: objective=1.914382, delta=0.000011
2026-09-23 17:29:21,290 | INFO | p1-align_1 | -wMB_hJL-3o$_$7 对齐迭代 3/8: objective=2.573597, delta=0.001073
2026-09-23 17:29:21,331 | INFO | MainThread | [81/100] -s9qJ7ATP7w$_$5 completed: objective=1.914382, uncertainty=0.3085 (18.77s)
2026-09-23 17:29:21,486 | INFO | p1-align_9 | -uywlfIYOS8$_$4 对齐迭代 4/8: objective=2.112321, delta=0.000052
2026-09-23 17:29:21,549 | INFO | MainThread | [82/100] -uywlfIYOS8$_$4 completed: objective=2.112321, uncertainty=0.3455 (8.74s)
2026-09-23 17:29:22,665 | INFO | p1-align_11 | -wny0OAz3g8$_$3 对齐迭代 1/8: objective=2.443809, delta=0.173697
2026-09-23 17:29:22,740 | INFO | p1-align_2 | -t217m2on-s$_$7 对齐迭代 2/8: objective=2.151633, delta=0.003349
2026-09-23 17:29:22,790 | INFO | p1-align_1 | -wMB_hJL-3o$_$7 对齐迭代 4/8: objective=2.573790, delta=0.000143
2026-09-23 17:29:22,907 | INFO | p1-align_14 | -tPCytz4rww$_$18 对齐迭代 2/8: objective=2.340970, delta=0.008352
2026-09-23 17:29:23,514 | INFO | p1-align_8 | -wny0OAz3g8$_$1 对齐迭代 2/8: objective=2.256527, delta=0.006623
2026-09-23 17:29:23,656 | INFO | p1-align_9 | -wny0OAz3g8$_$9 对齐迭代 1/8: objective=1.973432, delta=0.160328
2026-09-23 17:29:24,015 | INFO | p1-align_7 | -lzEya4AM_4$_$6 对齐迭代 5/8: objective=1.742066, delta=0.000023
2026-09-23 17:29:24,099 | INFO | MainThread | [83/100] -lzEya4AM_4$_$6 completed: objective=1.742066, uncertainty=0.2783 (31.26s)
2026-09-23 17:29:24,106 | INFO | p1-align_6 | -wny0OAz3g8$_$2 对齐迭代 1/8: objective=2.562071, delta=0.198610
2026-09-23 17:29:24,174 | INFO | p1-align_1 | -wMB_hJL-3o$_$7 对齐迭代 5/8: objective=2.573814, delta=0.000019
2026-09-23 17:29:24,235 | INFO | MainThread | [84/100] -wMB_hJL-3o$_$7 completed: objective=2.573814, uncertainty=0.3403 (8.33s)
2026-09-23 17:29:24,507 | INFO | p1-align_11 | -wny0OAz3g8$_$3 对齐迭代 2/8: objective=2.316954, delta=0.006847
2026-09-23 17:29:24,622 | INFO | p1-align_13 | -wny0OAz3g8$_$5 对齐迭代 1/8: objective=1.681350, delta=0.172151
2026-09-23 17:29:24,930 | INFO | p1-align_9 | -wny0OAz3g8$_$9 对齐迭代 2/8: objective=1.856160, delta=0.007297
2026-09-23 17:29:24,992 | INFO | p1-align_10 | -s9qJ7ATP7w$_$7 对齐迭代 2/8: objective=1.827047, delta=0.003408
2026-09-23 17:29:25,000 | INFO | p1-align_5 | -vxjVxOeScU$_$4 对齐迭代 2/8: objective=2.377993, delta=0.004218
2026-09-23 17:29:25,081 | INFO | p1-align_12 | -lzEya4AM_4$_$5 对齐迭代 5/8: objective=2.174035, delta=0.000021
2026-09-23 17:29:25,140 | INFO | MainThread | [85/100] -lzEya4AM_4$_$5 completed: objective=2.174035, uncertainty=0.3115 (32.40s)
2026-09-23 17:29:26,391 | INFO | p1-align_9 | -wny0OAz3g8$_$9 对齐迭代 3/8: objective=1.855576, delta=0.000624
2026-09-23 17:29:26,549 | INFO | p1-align_8 | -wny0OAz3g8$_$1 对齐迭代 3/8: objective=2.257164, delta=0.000517
2026-09-23 17:29:26,639 | INFO | p1-align_4 | -s9qJ7ATP7w$_$0 对齐迭代 3/8: objective=1.851291, delta=0.000534
2026-09-23 17:29:26,656 | INFO | p1-align_11 | -wny0OAz3g8$_$3 对齐迭代 3/8: objective=2.316734, delta=0.002253
2026-09-23 17:29:27,123 | INFO | p1-align_3 | -wny0OAz3g8$_$7 对齐迭代 1/8: objective=2.195176, delta=0.181835
2026-09-23 17:29:27,491 | INFO | p1-align_9 | -wny0OAz3g8$_$9 对齐迭代 4/8: objective=1.855570, delta=0.000069
2026-09-23 17:29:27,562 | INFO | MainThread | [86/100] -wny0OAz3g8$_$9 completed: objective=1.855570, uncertainty=0.3602 (6.01s)
2026-09-23 17:29:27,607 | INFO | p1-align_14 | -tPCytz4rww$_$18 对齐迭代 3/8: objective=2.341357, delta=0.002171
2026-09-23 17:29:27,991 | INFO | p1-align_13 | -wny0OAz3g8$_$5 对齐迭代 2/8: objective=1.566761, delta=0.013528
2026-09-23 17:29:28,039 | INFO | p1-align_0 | -tPCytz4rww$_$12 对齐迭代 2/8: objective=2.269823, delta=0.005077
2026-09-23 17:29:28,249 | INFO | p1-align_11 | -wny0OAz3g8$_$3 对齐迭代 4/8: objective=2.316663, delta=0.000972
2026-09-23 17:29:28,829 | INFO | p1-align_2 | -t217m2on-s$_$7 对齐迭代 3/8: objective=2.151564, delta=0.000362
2026-09-23 17:29:28,897 | INFO | p1-align_8 | -wny0OAz3g8$_$1 对齐迭代 4/8: objective=2.257210, delta=0.000045
2026-09-23 17:29:28,957 | INFO | MainThread | [87/100] -wny0OAz3g8$_$1 completed: objective=2.257210, uncertainty=0.3690 (11.65s)
2026-09-23 17:29:29,154 | INFO | p1-align_5 | -vxjVxOeScU$_$4 对齐迭代 3/8: objective=2.378022, delta=0.000234
2026-09-23 17:29:29,225 | INFO | p1-align_6 | -wny0OAz3g8$_$2 对齐迭代 2/8: objective=2.435244, delta=0.020476
2026-09-23 17:29:29,723 | INFO | p1-align_11 | -wny0OAz3g8$_$3 对齐迭代 5/8: objective=2.316642, delta=0.000427
2026-09-23 17:29:29,793 | INFO | p1-align_1 | -yRb-Jum7EQ$_$5 对齐迭代 1/8: objective=1.662974, delta=0.145310
2026-09-23 17:29:30,399 | INFO | p1-align_13 | -wny0OAz3g8$_$5 对齐迭代 3/8: objective=1.567479, delta=0.000848
2026-09-23 17:29:30,515 | INFO | p1-align_3 | -wny0OAz3g8$_$7 对齐迭代 2/8: objective=2.050449, delta=0.008916
2026-09-23 17:29:31,065 | INFO | p1-align_11 | -wny0OAz3g8$_$3 对齐迭代 6/8: objective=2.316634, delta=0.000188
2026-09-23 17:29:31,095 | INFO | p1-align_14 | -tPCytz4rww$_$18 对齐迭代 4/8: objective=2.341587, delta=0.000816
2026-09-23 17:29:32,331 | INFO | p1-align_12 | -yRb-Jum7EQ$_$6 对齐迭代 1/8: objective=1.744890, delta=0.135029
2026-09-23 17:29:32,423 | INFO | p1-align_11 | -wny0OAz3g8$_$3 对齐迭代 7/8: objective=2.316631, delta=0.000083
2026-09-23 17:29:32,455 | INFO | p1-align_4 | -s9qJ7ATP7w$_$0 对齐迭代 4/8: objective=1.851272, delta=0.000058
2026-09-23 17:29:32,489 | INFO | MainThread | [88/100] -wny0OAz3g8$_$3 completed: objective=2.316631, uncertainty=0.3676 (12.52s)
2026-09-23 17:29:32,516 | INFO | MainThread | [89/100] -s9qJ7ATP7w$_$0 completed: objective=1.851272, uncertainty=0.3726 (31.30s)
2026-09-23 17:29:32,516 | INFO | p1-align_5 | -vxjVxOeScU$_$4 对齐迭代 4/8: objective=2.378019, delta=0.000020
2026-09-23 17:29:32,584 | INFO | MainThread | [90/100] -vxjVxOeScU$_$4 completed: objective=2.378019, uncertainty=0.3215 (17.68s)
